"NAME_1","RSV Cases","year","week"
"Toyama",NA,2020,2020-12-13
"Toyama",4,2020,2020-12-20
"Toyama",NA,2020,2020-12-27
"Toyama",1,2020,2021-01-03
"Toyama",NA,2021,2021-01-10
"Toyama",NA,2021,2021-01-24
"Toyama",1,2021,2021-01-31
"Toyama",1,2021,2021-02-07
"Toyama",2,2021,2021-02-14
"Toyama",NA,2021,2021-02-21
"Toyama",8,2021,2021-02-28
"Toyama",10,2021,2021-03-07
"Toyama",26,2021,2021-03-21
"Toyama",55,2021,2021-03-28
"Toyama",47,2021,2021-04-04
"Toyama",85,2021,2021-04-11
"Toyama",110,2021,2021-04-18
"Toyama",152,2021,2021-04-25
"Toyama",158,2021,2021-05-02
"Toyama",85,2021,2021-05-09
"Toyama",79,2021,2021-05-16
"Toyama",139,2021,2021-05-23
"Toyama",206,2021,2021-05-30
"Toyama",181,2021,2021-06-06
"Toyama",222,2021,2021-06-13
"Toyama",231,2021,2021-06-20
"Toyama",255,2021,2021-06-27
"Toyama",184,2021,2021-07-04
"Toyama",196,2021,2021-07-11
"Toyama",169,2021,2021-07-18
"Toyama",93,2021,2021-07-25
"Toyama",85,2021,2021-08-01
"Toyama",63,2021,2021-08-15
"Toyama",42,2021,2021-08-22
"Toyama",31,2021,2021-08-29
"Toyama",17,2021,2021-09-05
"Toyama",9,2021,2021-09-12
"Toyama",10,2021,2021-09-19
"Toyama",5,2021,2021-09-26
"Toyama",1,2021,2021-10-03
"Toyama",NA,2021,2021-10-10
"Toyama",1,2021,2021-10-17
"Toyama",1,2021,2021-10-24
"Toyama",1,2021,2021-10-31
"Toyama",NA,2021,2021-11-07
"Toyama",1,2021,2021-11-14
"Toyama",6,2021,2021-11-21
"Toyama",6,2021,2021-11-28
"Toyama",5,2021,2021-12-05
"Toyama",18,2021,2021-12-12
"Toyama",9,2021,2021-12-19
"Toyama",5,2021,2021-12-26
"Toyama",15,2021,2022-01-02
"Toyama",9,2022,2022-01-09
"Toyama",23,2022,2022-01-16
"Toyama",43,2022,2022-01-23
"Toyama",63,2022,2022-01-30
"Toyama",64,2022,2022-02-06
"Toyama",62,2022,2022-02-13
"Toyama",31,2022,2022-02-20
"Toyama",26,2022,2022-02-27
"Toyama",88,2022,2022-03-06
"Toyama",52,2022,2022-03-13
"Toyama",56,2022,2022-03-20
"Toyama",26,2022,2022-03-27
"Toyama",22,2022,2022-04-03
"Toyama",9,2022,2022-04-10
"Toyama",10,2022,2022-04-17
"Toyama",9,2022,2022-04-24
"Toyama",10,2022,2022-05-01
"Toyama",8,2022,2022-05-08
"Toyama",2,2022,2022-05-15
"Toyama",6,2022,2022-05-22
"Toyama",17,2022,2022-05-29
"Toyama",4,2022,2022-06-05
"Toyama",3,2022,2022-06-12
"Toyama",NA,2022,2022-06-19
"Toyama",1,2022,2022-06-26
"Toyama",1,2022,2022-07-03
"Toyama",2,2022,2022-07-10
"Toyama",8,2022,2022-07-17
"Toyama",1,2022,2022-07-24
"Toyama",4,2022,2022-07-31
"Toyama",18,2022,2022-08-07
"Toyama",15,2022,2022-08-14
"Toyama",8,2022,2022-08-21
"Toyama",25,2022,2022-08-28
"Toyama",38,2022,2022-09-04
"Toyama",31,2022,2022-09-11
"Toyama",21,2022,2022-09-18
"Toyama",13,2022,2022-09-25
"Toyama",52,2022,2022-10-02
"Toyama",37,2022,2022-10-09
"Toyama",30,2022,2022-10-16
"Toyama",27,2022,2022-10-23
"Toyama",18,2022,2022-10-30
"Toyama",29,2022,2022-11-06
"Toyama",35,2022,2022-11-13
"Toyama",26,2022,2022-11-20
"Toyama",52,2022,2022-11-27
"Toyama",42,2022,2022-12-04
"Toyama",39,2022,2022-12-11
"Toyama",37,2022,2022-12-18
"Toyama",29,2022,2022-12-25
"Toyama",14,2022,2023-01-01
"Toyama",5,2023,2023-01-08
"Toyama",9,2023,2023-01-15
"Toyama",12,2023,2023-01-22
"Toyama",13,2023,2023-01-29
"Toyama",18,2023,2023-02-05
"Toyama",24,2023,2023-02-12
"Toyama",36,2023,2023-02-19
"Toyama",44,2023,2023-02-26
"Toyama",18,2023,2023-03-05
"Toyama",16,2023,2023-03-12
"Toyama",28,2023,2023-03-19
"Toyama",33,2023,2023-03-26
"Toyama",31,2023,2023-04-02
"Toyama",42,2023,2023-04-09
"Toyama",37,2023,2023-04-16
"Toyama",76,2023,2023-04-23
"Toyama",58,2023,2023-04-30
"Toyama",32,2023,2023-05-07
"Toyama",30,2023,2023-05-14
"Toyama",44,2023,2023-05-21
"Toyama",29,2023,2023-05-28
"Toyama",20,2023,2023-06-04
"Toyama",48,2023,2023-06-11
"Toyama",33,2023,2023-06-18
"Toyama",64,2023,2023-06-25
"Toyama",91,2023,2023-07-02
"Toyama",97,2023,2023-07-09
"Toyama",103,2023,2023-07-16
"Toyama",70,2023,2023-07-23
"Toyama",97,2023,2023-07-30
"Toyama",143,2023,2023-08-06
"Toyama",55,2023,2023-08-13
"Toyama",27,2023,2023-08-20
"Toyama",52,2023,2023-08-27
"Toyama",55,2023,2023-09-03
"Toyama",29,2023,2023-09-10
"Toyama",26,2023,2023-09-17
"Toyama",10,2023,2023-09-24
"Toyama",8,2023,2023-10-01
"Toyama",6,2023,2023-10-08
"Toyama",5,2023,2023-10-15
"Toyama",3,2023,2023-10-22
"Toyama",4,2023,2023-10-29
"Toyama",7,2023,2023-11-05
"Toyama",1,2023,2023-11-12
"Toyama",7,2023,2023-11-19
"Toyama",5,2023,2023-11-26
"Toyama",3,2023,2023-12-03
"Toyama",4,2023,2023-12-10
"Toyama",2,2023,2023-12-17
"Toyama",2,2023,2023-12-24
"Toyama",1,2023,2023-12-31
"Toyama",1,2024,2024-01-07
"Toyama",8,2024,2024-01-14
"Toyama",1,2024,2024-01-21
"Toyama",3,2024,2024-01-28
"Toyama",1,2024,2024-02-04
"Toyama",5,2024,2024-02-11
"Toyama",3,2024,2024-02-18
"Toyama",1,2024,2024-02-25
"Toyama",5,2024,2024-03-03
"Toyama",9,2024,2024-03-10
"Toyama",6,2024,2024-03-17
"Toyama",3,2024,2024-03-24
"Toyama",4,2024,2024-03-31
"Toyama",8,2024,2024-04-07
"Toyama",24,2024,2024-04-14
"Toyama",42,2024,2024-04-21
"Toyama",35,2024,2024-04-28
"Toyama",19,2024,2024-05-05
"Toyama",37,2024,2024-05-12
"Toyama",60,2024,2024-05-19
"Toyama",61,2024,2024-05-26
"Toyama",46,2024,2024-06-02
"Toyama",50,2024,2024-06-09
"Toyama",42,2024,2024-06-16
"Toyama",52,2024,2024-06-23
"Toyama",85,2024,2024-06-30
"Toyama",75,2024,2024-07-07
"Toyama",85,2024,2024-07-14
"Toyama",70,2024,2024-07-21
"Toyama",86,2024,2024-07-28
"Toyama",92,2024,2024-08-04
"Toyama",86,2024,2024-08-11
"Toyama",47,2024,2024-08-18
"Toyama",31,2024,2024-08-25
"Toyama",18,2024,2024-09-01
"Toyama",16,2024,2024-09-08
"Toyama",21,2024,2024-09-15
"Toyama",26,2024,2024-09-22
"Toyama",24,2024,2024-09-29
"Toyama",7,2024,2024-10-06
"Toyama",9,2024,2024-10-13
"Toyama",7,2024,2024-10-20
"Toyama",6,2024,2024-10-27
"Toyama",7,2024,2024-11-03
"Toyama",3,2024,2024-11-10
"Toyama",3,2024,2024-11-17
"Toyama",4,2024,2024-11-24
"Toyama",4,2024,2024-12-01
"Toyama",8,2024,2024-12-08
"Toyama",5,2024,2024-12-15
"Toyama",6,2024,2024-12-22
"Toyama",11,2024,2024-12-29
"Toyama",4,2025,2025-01-05
"Toyama",5,2025,2025-01-12
"Toyama",5,2025,2025-01-19
"Toyama",11,2025,2025-01-26
"Toyama",7,2025,2025-02-02
"Toyama",11,2025,2025-02-09
"Toyama",26,2025,2025-02-16
"Toyama",27,2025,2025-02-23
"Toyama",11,2025,2025-03-02
"Toyama",26,2025,2025-03-09
"Toyama",23,2025,2025-03-16
"Toyama",22,2025,2025-03-23
"Toyama",29,2025,2025-03-30
"Toyama",27,2025,2025-04-06
"Toyama",29,2025,2025-04-13
"Toyama",25,2025,2025-04-20
"Toyama",17,2025,2025-04-27
"Toyama",18,2025,2025-05-04
"Toyama",10,2025,2025-05-11
"Toyama",5,2025,2025-05-18
"Toyama",12,2025,2025-05-25
"Toyama",9,2025,2025-06-01
"Toyama",2,2025,2025-06-08
"Toyama",9,2025,2025-06-15
"Toyama",3,2025,2025-06-22
"Toyama",8,2025,2025-06-29
"Toyama",2,2025,2025-07-06
"Toyama",15,2025,2025-07-13
"Toyama",6,2025,2025-07-20
"Toyama",8,2025,2025-07-27
"Toyama",3,2025,2025-08-03
"Toyama",20,2025,2025-08-10
"Toyama",16,2025,2025-08-17
"Toyama",14,2025,2025-08-24
"Toyama",46,2025,2025-08-31
"Toyama",70,2025,2025-09-07
"Toyama",53,2025,2025-09-14
"Toyama",40,2025,2025-09-21
"Toyama",55,2025,2025-09-28
"Toyama",43,2025,2025-10-05
"Toyama",46,2025,2025-10-12
"Toyama",29,2025,2025-10-19
"Toyama",35,2025,2025-10-26
"Toyama",27,2025,2025-11-02
"Toyama",18,2025,2025-11-09
"Toyama",13,2025,2025-11-16
"Toyama",24,2025,2025-11-23
"Toyama",12,2025,2025-11-30
"Toyama",8,2025,2025-12-07
"Toyama",11,2025,2025-12-14
"Toyama",13,2025,2025-12-21
"Toyama",8,2025,2025-12-28
"Toyama",5,2026,2026-01-04
"Toyama",5,2026,2026-01-11
"Toyama",15,2026,2026-01-18
"Toyama",12,2026,2026-01-25
"Toyama",8,2026,2026-02-01
"Toyama",5,2026,2026-02-08
"Toyama",6,2026,2026-02-15
"Toyama",15,2026,2026-02-22
"Toyama",9,2026,2026-03-01
"Toyama",6,2026,2026-03-08
"Toyama",16,2026,2026-03-15
"Toyama",20,2026,2026-03-22
"Toyama",22,2026,2026-03-29
"Toyama",22,2026,2026-04-05
"Toyama",20,2026,2026-04-12
"Toyama",27,2026,2026-04-19
"Toyama",9,2026,2026-04-26
"Toyama",13,2026,2026-05-03
"Toyama",5,2026,2026-05-10
"Toyama",8,2026,2026-05-17
"Wakayama",33,2015,2015-01-04
"Wakayama",45,2015,2015-01-11
"Wakayama",77,2015,2015-01-18
"Wakayama",67,2015,2015-01-25
"Wakayama",78,2015,2015-02-01
"Wakayama",41,2015,2015-02-08
"Wakayama",23,2015,2015-02-15
"Wakayama",39,2015,2015-02-22
"Wakayama",39,2015,2015-03-01
"Wakayama",28,2015,2015-03-08
"Wakayama",22,2015,2015-03-15
"Wakayama",26,2015,2015-03-22
"Wakayama",21,2015,2015-03-29
"Wakayama",14,2015,2015-04-05
"Wakayama",8,2015,2015-04-12
"Wakayama",5,2015,2015-04-19
"Wakayama",2,2015,2015-04-26
"Wakayama",2,2015,2015-05-03
"Wakayama",NA,2015,2015-05-10
"Wakayama",4,2015,2015-05-17
"Wakayama",3,2015,2015-05-24
"Wakayama",4,2015,2015-05-31
"Wakayama",1,2015,2015-06-07
"Wakayama",NA,2015,2015-06-14
"Wakayama",2,2015,2015-06-21
"Wakayama",NA,2015,2015-06-28
"Wakayama",NA,2015,2015-07-05
"Wakayama",1,2015,2015-07-12
"Wakayama",NA,2015,2015-07-19
"Wakayama",1,2015,2015-07-26
"Wakayama",1,2015,2015-08-02
"Wakayama",NA,2015,2015-08-09
"Wakayama",6,2015,2015-08-16
"Wakayama",1,2015,2015-08-23
"Wakayama",5,2015,2015-08-30
"Wakayama",4,2015,2015-09-06
"Wakayama",10,2015,2015-09-13
"Wakayama",8,2015,2015-09-20
"Wakayama",8,2015,2015-09-27
"Wakayama",7,2015,2015-10-04
"Wakayama",10,2015,2015-10-11
"Wakayama",20,2015,2015-10-18
"Wakayama",17,2015,2015-10-25
"Wakayama",10,2015,2015-11-01
"Wakayama",24,2015,2015-11-08
"Wakayama",26,2015,2015-11-15
"Wakayama",34,2015,2015-11-22
"Wakayama",52,2015,2015-11-29
"Wakayama",77,2015,2015-12-06
"Wakayama",121,2015,2015-12-13
"Wakayama",83,2015,2015-12-20
"Wakayama",118,2015,2015-12-27
"Wakayama",86,2015,2016-01-03
"Wakayama",72,2016,2016-01-10
"Wakayama",40,2016,2016-01-17
"Wakayama",32,2016,2016-01-24
"Wakayama",32,2016,2016-01-31
"Wakayama",27,2016,2016-02-07
"Wakayama",22,2016,2016-02-14
"Wakayama",21,2016,2016-02-21
"Wakayama",9,2016,2016-02-28
"Wakayama",9,2016,2016-03-06
"Wakayama",5,2016,2016-03-13
"Wakayama",3,2016,2016-03-20
"Wakayama",2,2016,2016-03-27
"Wakayama",9,2016,2016-04-03
"Wakayama",6,2016,2016-04-10
"Wakayama",6,2016,2016-04-17
"Wakayama",13,2016,2016-04-24
"Wakayama",5,2016,2016-05-01
"Wakayama",8,2016,2016-05-08
"Wakayama",4,2016,2016-05-15
"Wakayama",1,2016,2016-05-22
"Wakayama",NA,2016,2016-05-29
"Wakayama",NA,2016,2016-06-05
"Wakayama",1,2016,2016-06-12
"Wakayama",NA,2016,2016-06-19
"Wakayama",2,2016,2016-06-26
"Wakayama",2,2016,2016-07-03
"Wakayama",NA,2016,2016-07-10
"Wakayama",NA,2016,2016-07-17
"Wakayama",4,2016,2016-07-24
"Wakayama",2,2016,2016-07-31
"Wakayama",4,2016,2016-08-07
"Wakayama",10,2016,2016-08-14
"Wakayama",9,2016,2016-08-21
"Wakayama",3,2016,2016-08-28
"Wakayama",8,2016,2016-09-04
"Wakayama",18,2016,2016-09-11
"Wakayama",22,2016,2016-09-18
"Wakayama",20,2016,2016-09-25
"Wakayama",46,2016,2016-10-02
"Wakayama",50,2016,2016-10-09
"Wakayama",59,2016,2016-10-16
"Wakayama",44,2016,2016-10-23
"Wakayama",60,2016,2016-10-30
"Wakayama",48,2016,2016-11-06
"Wakayama",47,2016,2016-11-13
"Wakayama",33,2016,2016-11-20
"Wakayama",50,2016,2016-11-27
"Wakayama",58,2016,2016-12-04
"Wakayama",48,2016,2016-12-11
"Wakayama",70,2016,2016-12-18
"Wakayama",60,2016,2016-12-25
"Wakayama",59,2016,2017-01-01
"Wakayama",37,2017,2017-01-08
"Wakayama",14,2017,2017-01-15
"Wakayama",18,2017,2017-01-22
"Wakayama",16,2017,2017-01-29
"Wakayama",10,2017,2017-02-05
"Wakayama",15,2017,2017-02-12
"Wakayama",14,2017,2017-02-19
"Wakayama",4,2017,2017-02-26
"Wakayama",3,2017,2017-03-05
"Wakayama",8,2017,2017-03-12
"Wakayama",11,2017,2017-03-19
"Wakayama",13,2017,2017-03-26
"Wakayama",10,2017,2017-04-02
"Wakayama",7,2017,2017-04-09
"Wakayama",4,2017,2017-04-16
"Wakayama",4,2017,2017-04-23
"Wakayama",14,2017,2017-04-30
"Wakayama",8,2017,2017-05-07
"Wakayama",NA,2017,2017-05-14
"Wakayama",4,2017,2017-05-21
"Wakayama",6,2017,2017-05-28
"Wakayama",9,2017,2017-06-04
"Wakayama",5,2017,2017-06-11
"Wakayama",6,2017,2017-06-18
"Wakayama",5,2017,2017-06-25
"Wakayama",12,2017,2017-07-02
"Wakayama",25,2017,2017-07-09
"Wakayama",18,2017,2017-07-16
"Wakayama",30,2017,2017-07-23
"Wakayama",31,2017,2017-07-30
"Wakayama",50,2017,2017-08-06
"Wakayama",46,2017,2017-08-13
"Wakayama",44,2017,2017-08-20
"Wakayama",53,2017,2017-08-27
"Wakayama",57,2017,2017-09-03
"Wakayama",73,2017,2017-09-10
"Wakayama",72,2017,2017-09-17
"Wakayama",43,2017,2017-09-24
"Wakayama",40,2017,2017-10-01
"Wakayama",34,2017,2017-10-08
"Wakayama",36,2017,2017-10-15
"Wakayama",58,2017,2017-10-22
"Wakayama",57,2017,2017-10-29
"Wakayama",32,2017,2017-11-05
"Wakayama",44,2017,2017-11-12
"Wakayama",45,2017,2017-11-19
"Wakayama",38,2017,2017-11-26
"Wakayama",40,2017,2017-12-03
"Wakayama",44,2017,2017-12-10
"Wakayama",31,2017,2017-12-17
"Wakayama",37,2017,2017-12-24
"Wakayama",40,2017,2017-12-31
"Wakayama",19,2018,2018-01-07
"Wakayama",21,2018,2018-01-14
"Wakayama",20,2018,2018-01-21
"Wakayama",8,2018,2018-01-28
"Wakayama",14,2018,2018-02-04
"Wakayama",11,2018,2018-02-11
"Wakayama",7,2018,2018-02-18
"Wakayama",9,2018,2018-02-25
"Wakayama",5,2018,2018-03-04
"Wakayama",13,2018,2018-03-11
"Wakayama",12,2018,2018-03-18
"Wakayama",6,2018,2018-03-25
"Wakayama",7,2018,2018-04-01
"Wakayama",4,2018,2018-04-08
"Wakayama",1,2018,2018-04-15
"Wakayama",7,2018,2018-04-22
"Wakayama",4,2018,2018-04-29
"Wakayama",2,2018,2018-05-06
"Wakayama",3,2018,2018-05-13
"Wakayama",1,2018,2018-05-20
"Wakayama",NA,2018,2018-05-27
"Wakayama",4,2018,2018-06-03
"Wakayama",1,2018,2018-06-10
"Wakayama",2,2018,2018-06-17
"Wakayama",NA,2018,2018-06-24
"Wakayama",5,2018,2018-07-01
"Wakayama",9,2018,2018-07-08
"Wakayama",19,2018,2018-07-15
"Wakayama",18,2018,2018-07-22
"Wakayama",32,2018,2018-07-29
"Wakayama",54,2018,2018-08-05
"Wakayama",90,2018,2018-08-12
"Wakayama",72,2018,2018-08-19
"Wakayama",57,2018,2018-08-26
"Wakayama",83,2018,2018-09-02
"Wakayama",114,2018,2018-09-09
"Wakayama",76,2018,2018-09-16
"Wakayama",93,2018,2018-09-23
"Wakayama",71,2018,2018-09-30
"Wakayama",51,2018,2018-10-07
"Wakayama",41,2018,2018-10-14
"Wakayama",33,2018,2018-10-21
"Wakayama",26,2018,2018-10-28
"Wakayama",18,2018,2018-11-04
"Wakayama",12,2018,2018-11-11
"Wakayama",20,2018,2018-11-18
"Wakayama",11,2018,2018-11-25
"Wakayama",7,2018,2018-12-02
"Wakayama",3,2018,2018-12-09
"Wakayama",2,2018,2018-12-16
"Wakayama",12,2018,2018-12-23
"Wakayama",13,2018,2018-12-30
"Wakayama",9,2019,2019-01-06
"Wakayama",15,2019,2019-01-13
"Wakayama",16,2019,2019-01-20
"Wakayama",16,2019,2019-01-27
"Wakayama",13,2019,2019-02-03
"Wakayama",32,2019,2019-02-10
"Wakayama",33,2019,2019-02-17
"Wakayama",40,2019,2019-02-24
"Wakayama",32,2019,2019-03-03
"Wakayama",48,2019,2019-03-10
"Wakayama",46,2019,2019-03-17
"Wakayama",55,2019,2019-03-24
"Wakayama",38,2019,2019-03-31
"Wakayama",37,2019,2019-04-07
"Wakayama",51,2019,2019-04-14
"Wakayama",53,2019,2019-04-21
"Wakayama",69,2019,2019-04-28
"Wakayama",28,2019,2019-05-05
"Wakayama",26,2019,2019-05-12
"Wakayama",27,2019,2019-05-19
"Wakayama",29,2019,2019-05-26
"Wakayama",13,2019,2019-06-02
"Wakayama",4,2019,2019-06-09
"Wakayama",5,2019,2019-06-16
"Wakayama",6,2019,2019-06-23
"Wakayama",1,2019,2019-06-30
"Wakayama",4,2019,2019-07-07
"Wakayama",7,2019,2019-07-14
"Wakayama",9,2019,2019-07-21
"Wakayama",8,2019,2019-07-28
"Wakayama",26,2019,2019-08-04
"Wakayama",18,2019,2019-08-11
"Wakayama",19,2019,2019-08-18
"Wakayama",18,2019,2019-08-25
"Wakayama",16,2019,2019-09-01
"Wakayama",26,2019,2019-09-08
"Wakayama",46,2019,2019-09-15
"Wakayama",35,2019,2019-09-22
"Wakayama",36,2019,2019-09-29
"Wakayama",47,2019,2019-10-06
"Wakayama",33,2019,2019-10-13
"Wakayama",45,2019,2019-10-20
"Wakayama",40,2019,2019-10-27
"Wakayama",56,2019,2019-11-03
"Wakayama",52,2019,2019-11-10
"Wakayama",41,2019,2019-11-17
"Wakayama",37,2019,2019-11-24
"Wakayama",51,2019,2019-12-01
"Wakayama",47,2019,2019-12-08
"Wakayama",32,2019,2019-12-15
"Wakayama",39,2019,2019-12-22
"Wakayama",50,2019,2019-12-29
"Wakayama",25,2020,2020-01-05
"Wakayama",28,2020,2020-01-12
"Wakayama",26,2020,2020-01-19
"Wakayama",19,2020,2020-01-26
"Wakayama",24,2020,2020-02-02
"Wakayama",32,2020,2020-02-09
"Wakayama",21,2020,2020-02-16
"Wakayama",27,2020,2020-02-23
"Wakayama",25,2020,2020-03-01
"Wakayama",17,2020,2020-03-08
"Wakayama",15,2020,2020-03-15
"Wakayama",21,2020,2020-03-22
"Wakayama",9,2020,2020-03-29
"Wakayama",8,2020,2020-04-05
"Wakayama",6,2020,2020-04-12
"Wakayama",6,2020,2020-04-19
"Wakayama",2,2020,2020-04-26
"Wakayama",2,2020,2020-05-03
"Wakayama",NA,2020,2020-05-10
"Wakayama",NA,2020,2020-05-17
"Wakayama",NA,2020,2020-05-24
"Wakayama",1,2020,2020-05-31
"Wakayama",NA,2020,2020-06-07
"Wakayama",NA,2020,2020-06-14
"Wakayama",NA,2020,2020-06-21
"Wakayama",NA,2020,2020-06-28
"Wakayama",NA,2020,2020-07-05
"Wakayama",NA,2020,2020-07-12
"Wakayama",NA,2020,2020-07-19
"Wakayama",1,2020,2020-07-26
"Wakayama",NA,2020,2020-08-02
"Wakayama",NA,2020,2020-08-09
"Wakayama",NA,2020,2020-08-16
"Wakayama",NA,2020,2020-08-23
"Wakayama",NA,2020,2020-08-30
"Wakayama",NA,2020,2020-09-06
"Wakayama",NA,2020,2020-09-13
"Wakayama",NA,2020,2020-09-20
"Wakayama",NA,2020,2020-09-27
"Wakayama",NA,2020,2020-10-04
"Wakayama",NA,2020,2020-10-11
"Wakayama",NA,2020,2020-10-18
"Wakayama",NA,2020,2020-10-25
"Wakayama",NA,2020,2020-11-01
"Wakayama",NA,2020,2020-11-08
"Wakayama",NA,2020,2020-11-15
"Wakayama",NA,2020,2020-11-22
"Wakayama",NA,2020,2020-11-29
"Wakayama",NA,2020,2020-12-06
"Wakayama",NA,2020,2020-12-13
"Wakayama",1,2020,2020-12-20
"Wakayama",NA,2020,2020-12-27
"Wakayama",NA,2020,2021-01-03
"Wakayama",NA,2021,2021-01-10
"Wakayama",NA,2021,2021-01-24
"Wakayama",NA,2021,2021-01-31
"Wakayama",NA,2021,2021-02-07
"Wakayama",NA,2021,2021-02-14
"Wakayama",NA,2021,2021-02-21
"Wakayama",NA,2021,2021-02-28
"Wakayama",NA,2021,2021-03-07
"Wakayama",NA,2021,2021-03-21
"Wakayama",NA,2021,2021-03-28
"Wakayama",2,2021,2021-04-04
"Wakayama",NA,2021,2021-04-11
"Wakayama",4,2021,2021-04-18
"Wakayama",7,2021,2021-04-25
"Wakayama",6,2021,2021-05-02
"Wakayama",26,2021,2021-05-09
"Wakayama",11,2021,2021-05-16
"Wakayama",40,2021,2021-05-23
"Wakayama",98,2021,2021-05-30
"Wakayama",155,2021,2021-06-06
"Wakayama",171,2021,2021-06-13
"Wakayama",171,2021,2021-06-20
"Wakayama",307,2021,2021-06-27
"Wakayama",311,2021,2021-07-04
"Wakayama",400,2021,2021-07-11
"Wakayama",395,2021,2021-07-18
"Wakayama",265,2021,2021-07-25
"Wakayama",208,2021,2021-08-01
"Wakayama",75,2021,2021-08-15
"Wakayama",60,2021,2021-08-22
"Wakayama",34,2021,2021-08-29
"Wakayama",14,2021,2021-09-05
"Wakayama",13,2021,2021-09-12
"Wakayama",21,2021,2021-09-19
"Wakayama",19,2021,2021-09-26
"Wakayama",4,2021,2021-10-03
"Wakayama",2,2021,2021-10-10
"Wakayama",1,2021,2021-10-17
"Wakayama",1,2021,2021-10-24
"Wakayama",1,2021,2021-10-31
"Wakayama",1,2021,2021-11-07
"Wakayama",5,2021,2021-11-14
"Wakayama",NA,2021,2021-11-21
"Wakayama",5,2021,2021-11-28
"Wakayama",2,2021,2021-12-05
"Wakayama",NA,2021,2021-12-12
"Wakayama",NA,2021,2021-12-19
"Wakayama",NA,2021,2021-12-26
"Wakayama",1,2021,2022-01-02
"Wakayama",NA,2022,2022-01-09
"Wakayama",1,2022,2022-01-16
"Wakayama",2,2022,2022-01-23
"Wakayama",2,2022,2022-01-30
"Wakayama",4,2022,2022-02-06
"Wakayama",NA,2022,2022-02-13
"Wakayama",1,2022,2022-02-20
"Wakayama",NA,2022,2022-02-27
"Wakayama",1,2022,2022-03-06
"Wakayama",NA,2022,2022-03-13
"Wakayama",NA,2022,2022-03-20
"Wakayama",NA,2022,2022-03-27
"Wakayama",NA,2022,2022-04-03
"Wakayama",2,2022,2022-04-10
"Wakayama",NA,2022,2022-04-17
"Wakayama",NA,2022,2022-04-24
"Wakayama",NA,2022,2022-05-01
"Wakayama",NA,2022,2022-05-08
"Wakayama",NA,2022,2022-05-15
"Wakayama",1,2022,2022-05-22
"Wakayama",1,2022,2022-05-29
"Wakayama",1,2022,2022-06-05
"Wakayama",NA,2022,2022-06-12
"Wakayama",6,2022,2022-06-19
"Wakayama",15,2022,2022-06-26
"Wakayama",20,2022,2022-07-03
"Wakayama",35,2022,2022-07-10
"Wakayama",66,2022,2022-07-17
"Wakayama",77,2022,2022-07-24
"Wakayama",71,2022,2022-07-31
"Wakayama",73,2022,2022-08-07
"Wakayama",71,2022,2022-08-14
"Wakayama",59,2022,2022-08-21
"Wakayama",62,2022,2022-08-28
"Wakayama",66,2022,2022-09-04
"Wakayama",65,2022,2022-09-11
"Wakayama",84,2022,2022-09-18
"Wakayama",100,2022,2022-09-25
"Wakayama",55,2022,2022-10-02
"Wakayama",39,2022,2022-10-09
"Wakayama",28,2022,2022-10-16
"Wakayama",17,2022,2022-10-23
"Wakayama",9,2022,2022-10-30
"Wakayama",9,2022,2022-11-06
"Wakayama",14,2022,2022-11-13
"Wakayama",13,2022,2022-11-20
"Wakayama",11,2022,2022-11-27
"Wakayama",11,2022,2022-12-04
"Wakayama",10,2022,2022-12-11
"Wakayama",6,2022,2022-12-18
"Wakayama",4,2022,2022-12-25
"Wakayama",5,2022,2023-01-01
"Wakayama",9,2023,2023-01-08
"Wakayama",12,2023,2023-01-15
"Wakayama",1,2023,2023-01-22
"Wakayama",16,2023,2023-01-29
"Wakayama",5,2023,2023-02-05
"Wakayama",4,2023,2023-02-12
"Wakayama",1,2023,2023-02-19
"Wakayama",10,2023,2023-02-26
"Wakayama",3,2023,2023-03-05
"Wakayama",2,2023,2023-03-12
"Wakayama",2,2023,2023-03-19
"Wakayama",7,2023,2023-03-26
"Wakayama",21,2023,2023-04-02
"Wakayama",20,2023,2023-04-09
"Wakayama",50,2023,2023-04-16
"Wakayama",111,2023,2023-04-23
"Wakayama",113,2023,2023-04-30
"Wakayama",151,2023,2023-05-07
"Wakayama",125,2023,2023-05-14
"Wakayama",184,2023,2023-05-21
"Wakayama",177,2023,2023-05-28
"Wakayama",154,2023,2023-06-04
"Wakayama",125,2023,2023-06-11
"Wakayama",118,2023,2023-06-18
"Wakayama",135,2023,2023-06-25
"Wakayama",147,2023,2023-07-02
"Wakayama",110,2023,2023-07-09
"Wakayama",72,2023,2023-07-16
"Wakayama",54,2023,2023-07-23
"Wakayama",51,2023,2023-07-30
"Wakayama",23,2023,2023-08-06
"Wakayama",16,2023,2023-08-13
"Wakayama",13,2023,2023-08-20
"Wakayama",15,2023,2023-08-27
"Wakayama",8,2023,2023-09-03
"Wakayama",10,2023,2023-09-10
"Wakayama",11,2023,2023-09-17
"Wakayama",12,2023,2023-09-24
"Wakayama",6,2023,2023-10-01
"Wakayama",12,2023,2023-10-08
"Wakayama",3,2023,2023-10-15
"Wakayama",4,2023,2023-10-22
"Wakayama",1,2023,2023-10-29
"Wakayama",3,2023,2023-11-05
"Wakayama",2,2023,2023-11-12
"Wakayama",1,2023,2023-11-19
"Wakayama",1,2023,2023-11-26
"Wakayama",1,2023,2023-12-03
"Wakayama",NA,2023,2023-12-10
"Wakayama",1,2023,2023-12-17
